_id_app,timestamp_app,device_id_app,activity_name_app,activity_type_app,confidence_app,activities_app,Date_app,Time_app,_id,timestamp,device_id,double_values_0,double_values_1,double_values_2,accuracy,Date,Time
25620,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,77,"[{""activity"":""on_foot"",""confidence"":77},{""activity"":""walking"",""confidence"":77},{""activity"":""still"",""confidence"":13},{""activity"":""in_vehicle"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""on_bicycle"",""confidence"":1},{""activity"":""unknown"",""confidence"":1},{""activity"":""unknown"",""confidence"":1}]",6/16/18,7:47:57,319689487,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.017745972,-5.965301514,-4.074981689,3,6/16/18,7:21:58
25621,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,87,"[{""activity"":""on_foot"",""confidence"":87},{""activity"":""walking"",""confidence"":87},{""activity"":""still"",""confidence"":5},{""activity"":""unknown"",""confidence"":4},{""activity"":""in_vehicle"",""confidence"":2},{""activity"":""on_bicycle"",""confidence"":1},{""activity"":""unknown"",""confidence"":1},{""activity"":""unknown"",""confidence"":1}]",6/16/18,7:48:03,319689488,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.812164307,3.134597778,5.931808472,3,6/16/18,7:22:01
25622,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/16/18,7:48:10,319689489,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.406784058,-1.428512573,-0.279953003,3,6/16/18,7:22:03
25623,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,94,"[{""activity"":""on_foot"",""confidence"":94},{""activity"":""walking"",""confidence"":94},{""activity"":""unknown"",""confidence"":4},{""activity"":""still"",""confidence"":1},{""activity"":""running"",""confidence"":1}]",6/16/18,7:48:10,319689490,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.881164551,-9.930221558,1.387832642,3,6/16/18,7:22:06
25624,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/16/18,7:48:16,319689491,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-1.320831299,-3.493515015,-0.997802734,3,6/16/18,7:22:09
25625,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,94,"[{""activity"":""on_foot"",""confidence"":94},{""activity"":""walking"",""confidence"":94},{""activity"":""unknown"",""confidence"":3},{""activity"":""still"",""confidence"":2},{""activity"":""on_bicycle"",""confidence"":1}]",6/16/18,7:48:17,319689492,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-9.279373169,-1.993225098,-0.619735718,3,6/16/18,7:22:12
25626,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,93,"[{""activity"":""on_foot"",""confidence"":93},{""activity"":""walking"",""confidence"":93},{""activity"":""unknown"",""confidence"":4},{""activity"":""still"",""confidence"":3}]",6/16/18,7:48:23,319689493,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.704284668,-7.982452393,-11.08595276,3,6/16/18,7:22:15
25627,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,87,"[{""activity"":""on_foot"",""confidence"":87},{""activity"":""walking"",""confidence"":87},{""activity"":""still"",""confidence"":6},{""activity"":""unknown"",""confidence"":3},{""activity"":""in_vehicle"",""confidence"":1},{""activity"":""on_bicycle"",""confidence"":1},{""activity"":""running"",""confidence"":1}]",6/16/18,7:48:30,319689494,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-7.676177979,-9.332015991,-2.380859375,3,6/16/18,7:22:18
25628,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/16/18,7:49:34,319689495,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-4.685150146,-17.11585999,3.907485962,3,6/16/18,7:22:21
25629,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,96,"[{""activity"":""on_foot"",""confidence"":96},{""activity"":""walking"",""confidence"":96},{""activity"":""unknown"",""confidence"":3},{""activity"":""still"",""confidence"":1}]",6/16/18,7:49:34,319689496,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,7.884353638,-8.889343262,0.279953003,3,6/16/18,7:22:24
25630,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,97,"[{""activity"":""on_foot"",""confidence"":97},{""activity"":""walking"",""confidence"":97},{""activity"":""unknown"",""confidence"":2},{""activity"":""still"",""confidence"":1}]",6/16/18,7:50:35,319689497,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.486740112,-4.077377319,0.311065674,3,6/16/18,7:22:27
25631,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,95,"[{""activity"":""on_foot"",""confidence"":95},{""activity"":""walking"",""confidence"":95},{""activity"":""unknown"",""confidence"":4},{""activity"":""still"",""confidence"":1}]",6/16/18,7:50:56,319689498,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.963119507,-6.948760986,-0.031112671,3,6/16/18,7:22:29
25632,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/16/18,7:51:57,319689499,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.557525635,-22.24607849,-2.383255005,3,6/16/18,7:22:32
25633,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,89,"[{""activity"":""on_foot"",""confidence"":89},{""activity"":""walking"",""confidence"":89},{""activity"":""still"",""confidence"":5},{""activity"":""unknown"",""confidence"":3},{""activity"":""in_vehicle"",""confidence"":1},{""activity"":""on_bicycle"",""confidence"":1}]",6/16/18,7:51:57,319689500,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-6.608978271,-6.982254028,-1.13180542,3,6/16/18,7:22:35
25634,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/16/18,7:52:46,319689501,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.205780029,-20.56871033,2.818740845,3,6/16/18,7:22:38
25635,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,95,"[{""activity"":""on_foot"",""confidence"":95},{""activity"":""walking"",""confidence"":95},{""activity"":""running"",""confidence"":3},{""activity"":""unknown"",""confidence"":2}]",6/16/18,7:52:47,319689502,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-4.043869019,-5.19720459,-1.983642578,3,6/16/18,7:22:41
25636,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/16/18,7:53:56,319689503,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,2.529220581,-4.5415802,1.057632446,3,6/16/18,7:22:44
25637,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,94,"[{""activity"":""on_foot"",""confidence"":94},{""activity"":""walking"",""confidence"":94},{""activity"":""still"",""confidence"":3},{""activity"":""unknown"",""confidence"":2},{""activity"":""on_bicycle"",""confidence"":1}]",6/16/18,7:53:56,319689504,1.53E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-1.435699463,-8.111663818,-3.333206177,3,6/16/18,7:22:47
