_id_app,timestamp_app,device_id_app,activity_name_app,activity_type_app,confidence_app,activities_app,Date_app,Time_app,_id,timestamp,device_id,double_values_0,double_values_1,double_values_2,accuracy,Date,Time
20825,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,87,"[{""activity"":""still"",""confidence"":87},{""activity"":""in_vehicle"",""confidence"":6},{""activity"":""unknown"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""on_foot"",""confidence"":2},{""activity"":""walking"",""confidence"":2},{""activity"":""on_bicycle"",""confidence"":1}]",6/11/18,16:49:29,285286032,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.409408569,-7.390045166,-0.714401245,2,6/11/18,16:11:29
20826,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,87,"[{""activity"":""still"",""confidence"":87},{""activity"":""in_vehicle"",""confidence"":7},{""activity"":""unknown"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""on_bicycle"",""confidence"":2},{""activity"":""on_foot"",""confidence"":1},{""activity"":""walking"",""confidence"":1}]",6/11/18,16:49:34,285286033,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.075561523,-7.723617554,-0.422332764,2,6/11/18,16:11:32
20827,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,88,"[{""activity"":""still"",""confidence"":88},{""activity"":""in_vehicle"",""confidence"":5},{""activity"":""on_foot"",""confidence"":3},{""activity"":""walking"",""confidence"":3},{""activity"":""unknown"",""confidence"":2},{""activity"":""unknown"",""confidence"":2},{""activity"":""unknown"",""confidence"":2},{""activity"":""on_bicycle"",""confidence"":1}]",6/11/18,16:49:38,285286034,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.029724121,-7.779663086,-0.271453857,2,6/11/18,16:11:34
20828,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,61,"[{""activity"":""still"",""confidence"":61},{""activity"":""in_vehicle"",""confidence"":25},{""activity"":""unknown"",""confidence"":12},{""activity"":""unknown"",""confidence"":12},{""activity"":""unknown"",""confidence"":3}]",6/11/18,16:49:42,285286035,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.95954895,-7.808609009,-0.552886963,2,6/11/18,16:11:37
20829,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,85,"[{""activity"":""still"",""confidence"":85},{""activity"":""in_vehicle"",""confidence"":7},{""activity"":""unknown"",""confidence"":4},{""activity"":""unknown"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""on_foot"",""confidence"":2},{""activity"":""walking"",""confidence"":2},{""activity"":""on_bicycle"",""confidence"":1}]",6/11/18,16:49:47,285286036,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.950622559,-7.790344238,-0.452514648,2,6/11/18,16:11:40
20830,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,96,"[{""activity"":""still"",""confidence"":96},{""activity"":""on_foot"",""confidence"":2},{""activity"":""unknown"",""confidence"":2},{""activity"":""walking"",""confidence"":2}]",6/11/18,16:49:51,285286037,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.707809448,-8.035797119,-0.422470093,2,6/11/18,16:11:43
20831,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,100,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:49:56,285286038,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.964202881,-7.829727173,-0.376586914,2,6/11/18,16:11:45
20832,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,88,"[{""activity"":""still"",""confidence"":88},{""activity"":""in_vehicle"",""confidence"":7},{""activity"":""unknown"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""on_bicycle"",""confidence"":2},{""activity"":""unknown"",""confidence"":2},{""activity"":""on_foot"",""confidence"":1},{""activity"":""walking"",""confidence"":1}]",6/11/18,16:50:00,285286039,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.772460938,-7.983520508,-0.262054443,2,6/11/18,16:11:48
20833,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,89,"[{""activity"":""still"",""confidence"":89},{""activity"":""in_vehicle"",""confidence"":5},{""activity"":""unknown"",""confidence"":3},{""activity"":""on_foot"",""confidence"":2},{""activity"":""walking"",""confidence"":2},{""activity"":""unknown"",""confidence"":2},{""activity"":""unknown"",""confidence"":2},{""activity"":""on_bicycle"",""confidence"":1}]",6/11/18,16:50:05,285286040,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.016021729,-7.781188965,-0.3309021,2,6/11/18,16:11:50
20834,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,100,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:50:09,285286041,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.793716431,-7.951950073,-0.367248535,2,6/11/18,16:11:53
20835,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,90,"[{""activity"":""still"",""confidence"":90},{""activity"":""in_vehicle"",""confidence"":5},{""activity"":""unknown"",""confidence"":4},{""activity"":""unknown"",""confidence"":2},{""activity"":""unknown"",""confidence"":2},{""activity"":""on_foot"",""confidence"":1},{""activity"":""walking"",""confidence"":1}]",6/11/18,16:50:14,285286042,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.843322754,-7.905975342,-0.742279053,2,6/11/18,16:11:55
20836,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,88,"[{""activity"":""still"",""confidence"":88},{""activity"":""in_vehicle"",""confidence"":5},{""activity"":""on_foot"",""confidence"":4},{""activity"":""walking"",""confidence"":4},{""activity"":""unknown"",""confidence"":2},{""activity"":""unknown"",""confidence"":2},{""activity"":""unknown"",""confidence"":2},{""activity"":""on_bicycle"",""confidence"":1}]",6/11/18,16:50:18,285286043,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.964523315,-7.639907837,-1.830780029,2,6/11/18,16:11:58
20837,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,100,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:50:23,285286044,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.668395996,-8.465805054,-1.292129517,3,6/11/18,16:12:00
20838,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,82,"[{""activity"":""still"",""confidence"":82},{""activity"":""in_vehicle"",""confidence"":11},{""activity"":""unknown"",""confidence"":5},{""activity"":""unknown"",""confidence"":5},{""activity"":""unknown"",""confidence"":3},{""activity"":""on_foot"",""confidence"":2},{""activity"":""walking"",""confidence"":2},{""activity"":""on_bicycle"",""confidence"":1}]",6/11/18,16:50:27,285286045,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,7.678573608,-6.250045776,-1.447662354,3,6/11/18,16:12:02
20839,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,88,"[{""activity"":""still"",""confidence"":88},{""activity"":""in_vehicle"",""confidence"":7},{""activity"":""unknown"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""on_bicycle"",""confidence"":1},{""activity"":""on_foot"",""confidence"":1},{""activity"":""walking"",""confidence"":1}]",6/11/18,16:50:31,285286046,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.970779419,-7.813308716,-0.721069336,2,6/11/18,16:12:05
20840,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,100,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:50:36,285286047,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.601593018,-7.630706787,-1.244262695,3,6/11/18,16:12:08
20841,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,92,"[{""activity"":""still"",""confidence"":92},{""activity"":""in_vehicle"",""confidence"":4},{""activity"":""unknown"",""confidence"":3},{""activity"":""unknown"",""confidence"":2},{""activity"":""unknown"",""confidence"":2},{""activity"":""on_foot"",""confidence"":1},{""activity"":""walking"",""confidence"":1}]",6/11/18,16:50:40,285286048,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.89112854,-7.70010376,-0.823135376,3,6/11/18,16:12:10
20842,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3,61,"[{""activity"":""still"",""confidence"":61},{""activity"":""in_vehicle"",""confidence"":18},{""activity"":""unknown"",""confidence"":16},{""activity"":""unknown"",""confidence"":9},{""activity"":""on_bicycle"",""confidence"":3},{""activity"":""on_foot"",""confidence"":3},{""activity"":""walking"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""running"",""confidence"":2}]",6/11/18,16:51:41,285286049,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.996871948,-7.38949585,-1.819656372,2,6/11/18,16:12:12
20843,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,unknown,4,50,"[{""activity"":""unknown"",""confidence"":50},{""activity"":""in_vehicle"",""confidence"":15},{""activity"":""unknown"",""confidence"":15},{""activity"":""on_bicycle"",""confidence"":1},{""activity"":""on_foot"",""confidence"":1},{""activity"":""still"",""confidence"":1},{""activity"":""walking"",""confidence"":1},{""activity"":""running"",""confidence"":1},{""activity"":""unknown"",""confidence"":0}]",6/11/18,16:52:38,285286050,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.32699585,-7.502059937,-0.582885742,2,6/11/18,16:12:15
20844,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,unknown,4,50,"[{""activity"":""unknown"",""confidence"":50},{""activity"":""in_vehicle"",""confidence"":16},{""activity"":""unknown"",""confidence"":16},{""activity"":""still"",""confidence"":1}]",6/11/18,16:53:38,285286051,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,8.111663818,-8.669189453,-2.459823608,3,6/11/18,16:12:17
20845,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,in_vehicle,0,97,"[{""activity"":""in_vehicle"",""confidence"":97},{""activity"":""unknown"",""confidence"":96},{""activity"":""unknown"",""confidence"":2},{""activity"":""still"",""confidence"":1},{""activity"":""unknown"",""confidence"":0}]",6/11/18,16:54:41,285286052,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.871780396,-8.427520752,-2.057830811,3,6/11/18,16:12:19
20846,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,in_vehicle,0,74,"[{""activity"":""in_vehicle"",""confidence"":74},{""activity"":""unknown"",""confidence"":74},{""activity"":""still"",""confidence"":25},{""activity"":""unknown"",""confidence"":1}]",6/11/18,16:55:36,285286053,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.067764282,-8.163299561,-1.961196899,2,6/11/18,16:12:22
20847,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:55:53,285286054,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.053085327,-8.10319519,-1.593948364,2,6/11/18,16:12:25
20848,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:55:53,285286055,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.639099121,-7.905975342,-3.079879761,2,6/11/18,16:12:27
20849,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,in_vehicle,0,68,"[{""activity"":""in_vehicle"",""confidence"":68},{""activity"":""unknown"",""confidence"":67},{""activity"":""unknown"",""confidence"":11},{""activity"":""still"",""confidence"":9},{""activity"":""on_bicycle"",""confidence"":3},{""activity"":""on_foot"",""confidence"":3},{""activity"":""walking"",""confidence"":3},{""activity"":""running"",""confidence"":3},{""activity"":""unknown"",""confidence"":1}]",6/11/18,16:55:53,285286056,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.055725098,-7.625747681,-1.379699707,2,6/11/18,16:12:30
20850,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:56:23,285286057,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.0597229,-8.155700684,-2.291122437,2,6/11/18,16:12:32
20851,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,39,"[{""activity"":""on_foot"",""confidence"":39},{""activity"":""walking"",""confidence"":39},{""activity"":""unknown"",""confidence"":17},{""activity"":""still"",""confidence"":15},{""activity"":""in_vehicle"",""confidence"":12},{""activity"":""unknown"",""confidence"":6},{""activity"":""unknown"",""confidence"":6},{""activity"":""on_bicycle"",""confidence"":5},{""activity"":""running"",""confidence"":4}]",6/11/18,16:56:23,285286058,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.993057251,-7.493591309,-1.97555542,2,6/11/18,16:12:35
20852,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:57:04,285286059,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.568222046,-8.479431152,-2.957077026,2,6/11/18,16:12:37
20853,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2,82,"[{""activity"":""on_foot"",""confidence"":82},{""activity"":""walking"",""confidence"":82},{""activity"":""still"",""confidence"":7},{""activity"":""in_vehicle"",""confidence"":3},{""activity"":""on_bicycle"",""confidence"":3},{""activity"":""unknown"",""confidence"":3},{""activity"":""running"",""confidence"":1},{""activity"":""unknown"",""confidence"":1},{""activity"":""unknown"",""confidence"":1}]",6/11/18,16:57:04,285286060,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,1.475082397,-1.95199585,8.567459106,2,6/11/18,16:12:40
20854,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,unknown,4,31,"[{""activity"":""unknown"",""confidence"":31},{""activity"":""on_foot"",""confidence"":30},{""activity"":""walking"",""confidence"":30},{""activity"":""still"",""confidence"":9},{""activity"":""in_vehicle"",""confidence"":8},{""activity"":""on_bicycle"",""confidence"":8},{""activity"":""running"",""confidence"":8},{""activity"":""unknown"",""confidence"":4},{""activity"":""unknown"",""confidence"":4}]",6/11/18,16:58:04,285286061,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.828445435,0.722961426,8.301345825,2,6/11/18,16:12:43
20855,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5,100,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:58:36,285286062,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.742279053,1.451522827,8.782394409,2,6/11/18,16:12:45
20856,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,unknown,4,40,"[{""activity"":""unknown"",""confidence"":40},{""activity"":""in_vehicle"",""confidence"":10},{""activity"":""on_bicycle"",""confidence"":10},{""activity"":""on_foot"",""confidence"":10},{""activity"":""still"",""confidence"":10},{""activity"":""walking"",""confidence"":10},{""activity"":""running"",""confidence"":10},{""activity"":""unknown"",""confidence"":5},{""activity"":""unknown"",""confidence"":5}]",6/11/18,16:58:36,285286063,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.128585815,1.338653564,8.617752075,2,6/11/18,16:12:48
,,,,,,,,,285286064,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.588195801,1.646682739,8.354766846,2,6/11/18,16:12:51
,,,,,,,,,285286065,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.568359375,0.83430481,8.474319458,2,6/11/18,16:12:53
,,,,,,,,,285286066,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.055648804,-0.18157959,8.852478027,2,6/11/18,16:12:56
,,,,,,,,,285286067,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.178833008,1.483139038,8.571502686,2,6/11/18,16:12:58
,,,,,,,,,285286068,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.138961792,0.429702759,9.140625,2,6/11/18,16:13:01
,,,,,,,,,285286069,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.411849976,0.554626465,9.011871338,2,6/11/18,16:13:03
,,,,,,,,,285286070,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.372177124,1.007843018,8.990066528,2,6/11/18,16:13:06
,,,,,,,,,285286071,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.910003662,2.106414795,8.638412476,2,6/11/18,16:13:08
,,,,,,,,,285286072,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.673309326,1.332336426,8.73739624,2,6/11/18,16:13:11
,,,,,,,,,285286073,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.061386108,2.058380127,8.916305542,2,6/11/18,16:13:13
,,,,,,,,,285286074,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.618011475,0.175094604,8.495895386,2,6/11/18,16:13:16
,,,,,,,,,285286075,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.541290283,-0.884429932,9.125488281,2,6/11/18,16:13:19
,,,,,,,,,285286076,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.044525146,1.478530884,8.18359375,2,6/11/18,16:13:22
,,,,,,,,,285286077,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.8490448,2.08493042,8.64352417,2,6/11/18,16:13:24
,,,,,,,,,285286078,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.380722046,0.11706543,8.024795532,2,6/11/18,16:13:27
,,,,,,,,,285286079,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.846710205,-0.708831787,8.421585083,2,6/11/18,16:13:29
,,,,,,,,,285286080,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,4.401550293,-0.29284668,8.700027466,2,6/11/18,16:13:32
,,,,,,,,,285286081,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.010574341,2.116500854,7.915130615,2,6/11/18,16:13:34
,,,,,,,,,285286082,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.898513794,0.485748291,9.030517578,3,6/11/18,16:13:36
,,,,,,,,,285286083,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,2.545959473,-2.758926392,9.719650269,3,6/11/18,16:13:38
,,,,,,,,,285286084,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.098098755,9.06640625,3.495910645,3,6/11/18,16:13:40
,,,,,,,,,285286085,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,1.172485352,9.056838989,2.70149231,3,6/11/18,16:13:43
,,,,,,,,,285286086,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-5.338394165,1.720443726,7.666610718,3,6/11/18,16:13:46
,,,,,,,,,285286087,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-5.90788269,3.302093506,6.616149902,3,6/11/18,16:13:48
,,,,,,,,,285286088,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,2.835494995,8.413162231,4.354934692,3,6/11/18,16:13:50
,,,,,,,,,285286089,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.815948486,5.235488892,8.279159546,3,6/11/18,16:13:52
,,,,,,,,,285286090,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.344573975,3.373886108,8.15234375,3,6/11/18,16:13:55
,,,,,,,,,285286091,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-1.80418396,-2.306686401,9.585647583,3,6/11/18,16:13:57
,,,,,,,,,285286092,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.758529663,6.649658203,8.035095215,3,6/11/18,16:14:00
,,,,,,,,,285286093,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.830307007,6.599411011,8.685943604,3,6/11/18,16:14:03
,,,,,,,,,285286094,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.191421509,8.092529297,5.826522827,3,6/11/18,16:14:06
,,,,,,,,,285286095,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.100494385,7.93699646,5.773880005,3,6/11/18,16:14:09
,,,,,,,,,285286096,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.23210144,7.819747925,5.90788269,3,6/11/18,16:14:11
,,,,,,,,,285286097,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.031112671,7.683349609,6.12322998,3,6/11/18,16:14:13
,,,,,,,,,285286098,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.122039795,10.29631042,6.57069397,3,6/11/18,16:14:16
,,,,,,,,,285286099,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.780059814,3.218353271,9.133407593,3,6/11/18,16:14:19
,,,,,,,,,285286100,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.792022705,2.148757935,10.45423889,3,6/11/18,16:14:21
,,,,,,,,,285286101,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.272781372,7.310073853,11.03808594,3,6/11/18,16:14:23
,,,,,,,,,285286102,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.315856934,5.046463013,8.484954834,3,6/11/18,16:14:26
,,,,,,,,,285286103,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.567092896,5.65663147,7.898712158,3,6/11/18,16:14:28
,,,,,,,,,285286104,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.653244019,5.608779907,8.025527954,3,6/11/18,16:14:30
,,,,,,,,,285286105,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.595809937,3.816558838,9.032897949,3,6/11/18,16:14:32
,,,,,,,,,285286106,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-5.682952881,5.948562622,4.170684814,3,6/11/18,16:14:35
,,,,,,,,,285286107,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.203384399,5.402999878,8.078170776,3,6/11/18,16:14:38
,,,,,,,,,285286108,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.794418335,4.115661621,8.642868042,3,6/11/18,16:14:41
,,,,,,,,,285286109,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.844665527,3.096313477,9.382263184,3,6/11/18,16:14:43
,,,,,,,,,285286110,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.990631104,-5.233108521,7.678573608,3,6/11/18,16:14:46
,,,,,,,,,285286111,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.902099609,6.247665405,7.381851196,3,6/11/18,16:14:49
,,,,,,,,,285286112,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.739379883,7.637893677,6.084945679,3,6/11/18,16:14:52
,,,,,,,,,285286113,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.138778687,7.226318359,6.530014038,3,6/11/18,16:14:54
,,,,,,,,,285286114,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,1.086334229,7.133010864,6.709472656,3,6/11/18,16:14:56
,,,,,,,,,285286115,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.641281128,7.535003662,6.321838379,3,6/11/18,16:14:58
,,,,,,,,,285286116,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,1.545761108,7.795822144,5.800201416,3,6/11/18,16:15:01
,,,,,,,,,285286117,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,1.428512573,7.563705444,6.317047119,3,6/11/18,16:15:03
,,,,,,,,,285286118,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,1.048049927,7.386642456,6.221343994,3,6/11/18,16:15:05
,,,,,,,,,285286119,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,1.832901001,4.675582886,9.322433472,3,6/11/18,16:15:08
,,,,,,,,,285286120,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.186645508,6.142379761,8.492126465,3,6/11/18,16:15:11
,,,,,,,,,285286121,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,1.390228271,8.360519409,5.539382935,3,6/11/18,16:15:14
,,,,,,,,,285286122,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.717849731,8.059020996,5.663818359,3,6/11/18,16:15:16
,,,,,,,,,285286123,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.978668213,6.465408325,7.063613892,3,6/11/18,16:15:19
,,,,,,,,,285286124,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,3.900299072,6.704696655,6.597015381,3,6/11/18,16:15:21
,,,,,,,,,285286125,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.6771698,7.786239624,5.580062866,3,6/11/18,16:15:23
,,,,,,,,,285286126,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-1.993225098,4.096511841,9.329620361,3,6/11/18,16:15:25
,,,,,,,,,285286127,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.748947144,7.630706787,4.98664856,3,6/11/18,16:15:27
,,,,,,,,,285286128,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-1.741973877,5.479568481,9.042480469,3,6/11/18,16:15:29
,,,,,,,,,285286129,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.576675415,5.041671753,6.771682739,3,6/11/18,16:15:32
,,,,,,,,,285286130,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-0.619735718,7.116256714,5.948562622,3,6/11/18,16:15:34
,,,,,,,,,285286131,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,-1.435699463,8.331802368,5.931808472,3,6/11/18,16:15:36
,,,,,,,,,285286132,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.464202881,6.374481201,7.441680908,3,6/11/18,16:15:38
,,,,,,,,,285286133,1.52875E+12,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,0.461807251,6.898513794,7.877166748,3,6/11/18,16:15:40
