_id_app,timestamp_app,device_id_app,activity_name_app,activity_type_app,confidence_app,activities_app,Date_app,Time_app,_id,timestamp,device_id,double_values_0,double_values_1,double_values_2,accuracy,Date,Time,Normalize,Normalize_0_1
20728.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,in_vehicle,0.0,86.0,"[{""activity"":""in_vehicle"",""confidence"":86},{""activity"":""unknown"",""confidence"":86},{""activity"":""still"",""confidence"":11},{""activity"":""unknown"",""confidence"":2}]",6/11/18,16:19:44,285285935,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.065139771,-7.677047729,-3.604095459,2,6/11/18,16:07:19,0.10855981496362865,0.5587736207079558
20729.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,in_vehicle,0.0,92.0,"[{""activity"":""in_vehicle"",""confidence"":92},{""activity"":""unknown"",""confidence"":92},{""activity"":""unknown"",""confidence"":3},{""activity"":""on_foot"",""confidence"":2},{""activity"":""still"",""confidence"":2},{""activity"":""walking"",""confidence"":2}]",6/11/18,16:20:44,285285936,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.4042816160000005,-7.509597778,-3.369415283,2,6/11/18,16:07:22,0.07667472124919783,0.55557547220192
20730.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,40.0,"[{""activity"":""still"",""confidence"":40},{""activity"":""unknown"",""confidence"":22},{""activity"":""in_vehicle"",""confidence"":13},{""activity"":""on_foot"",""confidence"":9},{""activity"":""walking"",""confidence"":9},{""activity"":""on_bicycle"",""confidence"":6},{""activity"":""unknown"",""confidence"":6},{""activity"":""unknown"",""confidence"":6},{""activity"":""running"",""confidence"":5}]",6/11/18,16:21:19,285285937,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.649246216,-6.7209777829999995,-1.663970947,2,6/11/18,16:07:25,-0.17018496710407405,0.530814875586513
20731.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5.0,100.0,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:22:02,285285938,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.574188232000001,-7.192733765,-1.405548096,2,6/11/18,16:07:27,0.07554011160685548,0.555461668235556
20732.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,in_vehicle,0.0,55.0,"[{""activity"":""in_vehicle"",""confidence"":55},{""activity"":""unknown"",""confidence"":50},{""activity"":""still"",""confidence"":23},{""activity"":""unknown"",""confidence"":10},{""activity"":""unknown"",""confidence"":5},{""activity"":""on_foot"",""confidence"":3},{""activity"":""walking"",""confidence"":3},{""activity"":""on_bicycle"",""confidence"":2},{""activity"":""running"",""confidence"":2}]",6/11/18,16:22:02,285285939,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.41078186,-7.22467041,-1.991516113,2,6/11/18,16:07:30,0.09224386498659598,0.5571370932600221
20733.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5.0,100.0,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:23:02,285285940,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.745651245,-6.946228027,-1.74911499,2,6/11/18,16:07:32,0.06956402615383794,0.5548622530688739
20734.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,27.0,"[{""activity"":""still"",""confidence"":27},{""activity"":""unknown"",""confidence"":22},{""activity"":""in_vehicle"",""confidence"":16},{""activity"":""on_foot"",""confidence"":14},{""activity"":""walking"",""confidence"":14},{""activity"":""unknown"",""confidence"":8},{""activity"":""unknown"",""confidence"":8},{""activity"":""on_bicycle"",""confidence"":7},{""activity"":""running"",""confidence"":5}]",6/11/18,16:23:02,285285941,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.9714355470000005,-7.827560425,-0.774856567,2,6/11/18,16:07:35,0.10587381396603845,0.5585042086072861
20735.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5.0,100.0,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:23:07,285285942,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.262207031,-7.471130371,-1.3800659180000001,2,6/11/18,16:07:37,0.07587897046059489,0.555495656560839
20736.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:23:07,285285943,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.566589355,-7.272064209,-0.769561768,2,6/11/18,16:07:40,0.05847685003063674,0.5537501837090613
20737.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,59.0,"[{""activity"":""still"",""confidence"":59},{""activity"":""in_vehicle"",""confidence"":20},{""activity"":""unknown"",""confidence"":19},{""activity"":""unknown"",""confidence"":11},{""activity"":""on_bicycle"",""confidence"":3},{""activity"":""on_foot"",""confidence"":3},{""activity"":""walking"",""confidence"":3},{""activity"":""running"",""confidence"":3},{""activity"":""unknown"",""confidence"":1}]",6/11/18,16:23:37,285285944,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.394393921,-7.97215271,-2.264480591,2,6/11/18,16:07:42,0.11869647605310263,0.5597903512156294
20738.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:23:42,285285945,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.439300537,-8.013061523,-2.075866699,2,6/11/18,16:07:45,0.13495406590886638,0.5614210250086759
20739.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:23:46,285285946,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.408401489,-7.07359314,-0.8063354490000001,2,6/11/18,16:07:47,-0.19100577896244886,0.5287265000924439
20740.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:23:51,285285947,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,2.504867554,-9.18057251,-1.2327117920000001,2,6/11/18,16:07:50,-0.174142472286686,0.5304179286808286
20741.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:23:55,285285948,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.127105713,-7.682983397999999,-0.656051636,2,6/11/18,16:07:53,0.07905011178080201,0.5558137293558095
20742.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:00,285285949,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.092071533,-5.264572144,5.636291504,2,6/11/18,16:07:56,-0.527911994974879,0.4949340288811498
20743.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:04,285285950,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.571609497000001,-7.681838989,-1.462524414,2,6/11/18,16:07:58,0.4446729590575007,0.5924865449750185
20744.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:09,285285951,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.5438995360000005,-8.053268433,-1.154312134,2,6/11/18,16:08:01,0.0751061737748735,0.5554181432692663
20745.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:13,285285952,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.702148437999999,-8.563537598,-2.412384033,2,6/11/18,16:08:03,0.7975099987559204,0.6278769145781937
20746.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:18,285285953,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.197647095,-7.605636597,-0.627792358,2,6/11/18,16:08:06,0.06129595378315322,0.5540329463233167
20747.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:22,285285954,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.108047485,-7.659698486,-0.486526489,2,6/11/18,16:08:08,0.039161225726031645,0.5518127820013485
20748.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:27,285285955,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.706115723,-7.216156006,-1.406005859,2,6/11/18,16:08:11,0.18115635192613944,0.5660552209538081
20749.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:30,285285956,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.908065796,-7.889419556,-0.525817871,2,6/11/18,16:08:13,0.1005826070762943,0.5579734883415369
20750.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:35,285285957,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.361450195,-7.494964599999999,-0.508377075,2,6/11/18,16:08:16,0.07401921619788254,0.5553091189150614
20751.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:39,285285958,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.97984314,-7.822235107000001,-0.557846069,2,6/11/18,16:08:18,0.09208949771698371,0.5571216098665245
20752.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:44,285285959,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.2810058589999995,-8.320632935,-0.13293457,2,6/11/18,16:08:21,0.08613289502018873,0.5565241488652674
20753.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:48,285285960,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.625808716,-8.064224243,-0.43084716799999995,2,6/11/18,16:08:23,0.07229592729261469,0.5551362690596646
20754.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:53,285285961,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.862823486,-7.8923034670000005,-0.431533813,2,6/11/18,16:08:26,0.07129553383724918,0.5550359272866914
20755.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:24:58,285285962,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.820495605,-7.927062987999999,-0.538619995,2,6/11/18,16:08:29,0.07938243603792294,0.5558470622459666
20756.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:25:02,285285963,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.970733642999999,-7.807647705,-0.539901733,2,6/11/18,16:08:32,0.07399517132208544,0.5553067071585115
20757.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:25:07,285285964,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.759841918999999,-7.961380005,-0.566040039,2,6/11/18,16:08:34,0.07294039265017638,0.5552009104227711
20758.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,100.0,"[{""activity"":""still"",""confidence"":100}]",6/11/18,16:25:11,285285965,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.792709351,-7.9531402589999995,-0.573410034,2,6/11/18,16:08:37,0.08598545749748254,0.5565093605413816
20759.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,77.0,"[{""activity"":""still"",""confidence"":77},{""activity"":""in_vehicle"",""confidence"":19},{""activity"":""unknown"",""confidence"":19},{""activity"":""on_foot"",""confidence"":2},{""activity"":""walking"",""confidence"":2},{""activity"":""unknown"",""confidence"":1},{""activity"":""on_bicycle"",""confidence"":0}]",6/11/18,16:25:49,285285966,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.562042236,-7.315139771,-0.456985474,2,6/11/18,16:08:39,0.0678974239184793,0.5546950890173298
20760.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,unknown,4.0,31.0,"[{""activity"":""unknown"",""confidence"":31},{""activity"":""on_foot"",""confidence"":30},{""activity"":""walking"",""confidence"":30},{""activity"":""in_vehicle"",""confidence"":9},{""activity"":""on_bicycle"",""confidence"":8},{""activity"":""still"",""confidence"":8},{""activity"":""running"",""confidence"":8},{""activity"":""unknown"",""confidence"":4},{""activity"":""unknown"",""confidence"":4}]",6/11/18,16:26:29,285285967,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.455001831000001,-7.38609314,-0.639801025,2,6/11/18,16:08:42,0.060284065380074026,0.5539314515805518
20761.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5.0,100.0,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:26:32,285285968,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.580673217999999,-7.28288269,-0.7434844970000001,2,6/11/18,16:08:44,0.07388813253487747,0.5552959709210564
20762.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5.0,100.0,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:27:06,285285969,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.658996582,-7.200881957999999,-0.752456665,2,6/11/18,16:08:47,0.06691257133220141,0.5545963060294019
20763.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2.0,32.0,"[{""activity"":""on_foot"",""confidence"":32},{""activity"":""walking"",""confidence"":32},{""activity"":""still"",""confidence"":23},{""activity"":""unknown"",""confidence"":18},{""activity"":""in_vehicle"",""confidence"":11},{""activity"":""unknown"",""confidence"":5},{""activity"":""unknown"",""confidence"":5},{""activity"":""on_bicycle"",""confidence"":4},{""activity"":""running"",""confidence"":4}]",6/11/18,16:27:06,285285970,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.6064910889999995,-7.238235474,-0.7602233890000001,2,6/11/18,16:08:49,0.059518581354842226,0.5538546717657074
20764.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,on_foot,2.0,44.0,"[{""activity"":""on_foot"",""confidence"":44},{""activity"":""walking"",""confidence"":44},{""activity"":""unknown"",""confidence"":22},{""activity"":""still"",""confidence"":10},{""activity"":""in_vehicle"",""confidence"":8},{""activity"":""on_bicycle"",""confidence"":7},{""activity"":""running"",""confidence"":5},{""activity"":""unknown"",""confidence"":4},{""activity"":""unknown"",""confidence"":4}]",6/11/18,16:27:19,285285971,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.412445067999999,-7.469650269,-0.257965088,2,6/11/18,16:08:52,0.07811649848655833,0.5557200857871583
20765.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,unknown,4.0,31.0,"[{""activity"":""unknown"",""confidence"":31},{""activity"":""still"",""confidence"":18},{""activity"":""in_vehicle"",""confidence"":16},{""activity"":""on_foot"",""confidence"":9},{""activity"":""walking"",""confidence"":9},{""activity"":""on_bicycle"",""confidence"":8},{""activity"":""running"",""confidence"":8},{""activity"":""unknown"",""confidence"":8},{""activity"":""unknown"",""confidence"":8}]",6/11/18,16:28:32,285285972,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.40473938,-8.047012329,-1.9162750240000002,2,6/11/18,16:08:54,0.11136951168649212,0.5590554397754209
20766.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5.0,100.0,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:29:30,285285973,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.976348877,-7.759094237999999,-1.121032715,2,6/11/18,16:08:57,0.08802886391409537,0.5567143189221548
20767.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,unknown,4.0,31.0,"[{""activity"":""unknown"",""confidence"":31},{""activity"":""in_vehicle"",""confidence"":25},{""activity"":""unknown"",""confidence"":21},{""activity"":""on_bicycle"",""confidence"":10},{""activity"":""on_foot"",""confidence"":10},{""activity"":""walking"",""confidence"":10},{""activity"":""still"",""confidence"":9},{""activity"":""running"",""confidence"":8},{""activity"":""unknown"",""confidence"":4}]",6/11/18,16:29:30,285285974,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.303161621,-7.509506226,-0.7533264159999999,2,6/11/18,16:09:00,0.06329807092126138,0.55423376329414
20768.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,in_vehicle,0.0,47.0,"[{""activity"":""in_vehicle"",""confidence"":47},{""activity"":""unknown"",""confidence"":42},{""activity"":""still"",""confidence"":31},{""activity"":""unknown"",""confidence"":10},{""activity"":""unknown"",""confidence"":6},{""activity"":""on_foot"",""confidence"":3},{""activity"":""walking"",""confidence"":3},{""activity"":""on_bicycle"",""confidence"":2},{""activity"":""running"",""confidence"":2}]",6/11/18,16:30:39,285285975,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,5.55406189,-8.104537964,-0.8774719240000001,2,6/11/18,16:09:03,0.09432095410372554,0.5573454300934135
20769.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,in_vehicle,0.0,40.0,"[{""activity"":""in_vehicle"",""confidence"":40},{""activity"":""unknown"",""confidence"":30},{""activity"":""still"",""confidence"":29},{""activity"":""unknown"",""confidence"":12},{""activity"":""unknown"",""confidence"":10},{""activity"":""on_foot"",""confidence"":5},{""activity"":""walking"",""confidence"":5},{""activity"":""on_bicycle"",""confidence"":4},{""activity"":""running"",""confidence"":3}]",6/11/18,16:31:48,285285976,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.118453979,-7.680679321,-0.6181793210000001,2,6/11/18,16:09:05,0.06941979985680646,0.5548477868383365
20770.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,in_vehicle,0.0,99.0,"[{""activity"":""in_vehicle"",""confidence"":99},{""activity"":""unknown"",""confidence"":99},{""activity"":""unknown"",""confidence"":1}]",6/11/18,16:32:48,285285977,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.126449585,-7.673828125,-0.762207031,2,6/11/18,16:09:08,0.0791475898994225,0.5558235066361347
20771.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,in_vehicle,0.0,99.0,"[{""activity"":""in_vehicle"",""confidence"":99},{""activity"":""unknown"",""confidence"":99},{""activity"":""unknown"",""confidence"":1}]",6/11/18,16:33:50,285285978,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.2363433839999995,-7.5878753660000005,-0.661010742,2,6/11/18,16:09:10,0.07421102915235878,0.555328358197194
20772.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,still,3.0,71.0,"[{""activity"":""still"",""confidence"":71},{""activity"":""unknown"",""confidence"":12},{""activity"":""on_foot"",""confidence"":6},{""activity"":""walking"",""confidence"":6},{""activity"":""in_vehicle"",""confidence"":3},{""activity"":""on_bicycle"",""confidence"":3},{""activity"":""running"",""confidence"":3},{""activity"":""unknown"",""confidence"":2},{""activity"":""unknown"",""confidence"":2}]",6/11/18,16:35:03,285285979,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.814666748,-7.0385284420000005,-0.548965454,2,6/11/18,16:09:13,0.04252469090547173,0.5521501453233782
20773.0,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,tilting,5.0,100.0,"[{""activity"":""tilting"",""confidence"":100}]",6/11/18,16:35:08,285285980,1528750000000.0,2980c3e6-8b1f-40da-8a3d-49fa71d78acc,6.629867554,-7.221267699999999,-0.6145935060000001,2,6/11/18,16:09:15,0.05259091020820428,0.5531598103572274
